"id","school_id","studytour_content","create_by","create_date","update_by","update_date","remarks","del_flag"
"011228e4018a4f359eede6bf917c6a12","5d963e08a4c04e15bc7a11ee58268300","2015.2新西兰43人；2016.2新西兰28人；2017.2新西兰17人
","f6cfbc34972843baa12fc15389374404","2018-03-29 15:25:59","f6cfbc34972843baa12fc15389374404","2018-03-29 15:25:59",NULL,"0"
"058816139aea41138ba5e66d373ed65f","9fd2263ba82d425cb6e8f0dd3c47e915","2014.7新西兰6人；2015.7澳大利亚13人；2016.7新西兰28人；2018.2新西兰33人				
","f6cfbc34972843baa12fc15389374404","2018-03-29 17:30:27","f6cfbc34972843baa12fc15389374404","2018-03-29 17:30:27",NULL,"0"
"059a236d8e5642a88fbb0e43cbb3f5fc","260b690a16b243c4a42c02a01b353ad3","2015.2新西兰22人；2016.7新西兰9人","f6cfbc34972843baa12fc15389374404","2018-03-29 18:05:47","f6cfbc34972843baa12fc15389374404","2018-03-29 18:05:47",NULL,"0"
"0689bedb55d449078d3e13e1c6806767","b72575a46d964e6eb1f8cf0a11f73088","2014.7新西兰5人；2015.2新西兰32人；2017.7新西兰29人	","f6cfbc34972843baa12fc15389374404","2018-03-30 06:51:57","f6cfbc34972843baa12fc15389374404","2018-03-30 06:51:57",NULL,"0"
"08ea2a011c014ff6a4dc7cac421b9cf9","3cdda1b92c2549648b10497564e7ca9e","2016.2美国7人","f6cfbc34972843baa12fc15389374404","2018-03-29 18:08:44","f6cfbc34972843baa12fc15389374404","2018-03-29 18:08:44",NULL,"0"
"0a5ece0065c1420ea1b45cf62cd459ac","311b8958e7b148fd836769336a7fc6ec","2015.7澳大利亚22人；2016.7英国28人；2017.7美国22人
","f6cfbc34972843baa12fc15389374404","2018-03-29 15:26:20","f6cfbc34972843baa12fc15389374404","2018-03-29 15:26:20",NULL,"0"
"0a71db4940e5403f8373cc58b822855b","7fb36f1e00434642a699b942717d3dc7","2015.7新西兰15人；2018.2新西兰16人			","f6cfbc34972843baa12fc15389374404","2018-03-29 17:22:19","f6cfbc34972843baa12fc15389374404","2018-03-29 17:22:19",NULL,"0"
"0aed789ccbd744aca29c79408d9d2748","74bc894543d240a29ec112cd802b6265","2015.2新西兰13人；2016.2新西兰8人；2017.2新西兰17人；18.2新西兰18人","f6cfbc34972843baa12fc15389374404","2018-03-29 17:37:27","f6cfbc34972843baa12fc15389374404","2018-04-03 15:32:59",NULL,"0"
"0af887c230ac42ea8a4b2838534dd289","7a76eef3e28d409a885a8abb809de722","2014.7新西兰13人；2015.2新西兰17人；2016.2新西兰9人；2017.2新西兰12人；2018.2新西兰13人
","f6cfbc34972843baa12fc15389374404","2018-03-29 18:14:21","f6cfbc34972843baa12fc15389374404","2018-03-29 18:14:21",NULL,"0"
"0b1c61c4348f400599d7b7b632d21db2","356c6470e87a45c59a02fcd35d7870da","2015.7新西兰3人；2017.2新西兰1人；2018.2新西兰8人","f6cfbc34972843baa12fc15389374404","2018-03-29 18:20:13","f6cfbc34972843baa12fc15389374404","2018-03-29 18:20:13",NULL,"0"
"0bd44a36407b489abbceba9f8656b374","3d439bd50dda405aa77262f0e03edde6","2014.7新西兰8人；2015.7新西兰9人","f6cfbc34972843baa12fc15389374404","2018-03-29 18:49:22","f6cfbc34972843baa12fc15389374404","2018-03-29 18:49:22",NULL,"0"
"1421514c751c478283d488874be4ae4c","ff980774a05448a5b56c6b7ff902ba06","2015.2新西兰24人；2016.2新西兰4人；2017.2新西兰18人；2018.2新西兰9人","f6cfbc34972843baa12fc15389374404","2018-04-13 08:26:46","f6cfbc34972843baa12fc15389374404","2018-04-13 08:26:46",NULL,"0"
"150251d1a7a6402f8ef8a305b4289cc9","268f84aee87b48af88922b5ab6715e18","2016.2新西兰5人；2017.2新西兰1人","f6cfbc34972843baa12fc15389374404","2018-04-13 08:24:13","f6cfbc34972843baa12fc15389374404","2018-04-13 08:24:13",NULL,"0"
"170eae36da634cdd95d0d52e9524cc87","d7e8bc50d60a448b990d79f1f43ea077","2015.7新西兰16人；2017.2新西兰20人","f6cfbc34972843baa12fc15389374404","2018-03-29 17:36:00","f6cfbc34972843baa12fc15389374404","2018-03-29 17:36:00",NULL,"0"
"1892da5d156347a88bbd359fd792ffbb","cec2e4c5ad204ef6925c914e255b3c67","2015.2新西兰17人；2017.2新西兰14人	
","f6cfbc34972843baa12fc15389374404","2018-03-29 20:21:39","f6cfbc34972843baa12fc15389374404","2018-03-29 20:21:39",NULL,"0"
"190e31c22d1b4db4812de56256dff80e","d07a4fdace104e6bb387973adcfa4afd","2014.7新西兰6人；2015.7澳大利亚13人；2016.7新西兰28人；2018.2新西兰33人			","f6cfbc34972843baa12fc15389374404","2018-03-30 06:50:50","f6cfbc34972843baa12fc15389374404","2018-03-30 06:50:50",NULL,"0"
"1a025b526ebc48cdaba9e06db481ee70","822b10fb2fba4f2690323b67874ff7b5","颠三倒四","f6cfbc34972843baa12fc15389374404","2018-03-29 09:07:27","f6cfbc34972843baa12fc15389374404","2018-03-29 09:08:01",NULL,"1"
"1c728ac1e55145049b59afacad1efc7d","0ca34ff77c364f07b6fe8d68be668656","2015.2新西兰31人；2015.7新西兰24人","f6cfbc34972843baa12fc15389374404","2018-03-29 19:57:50","f6cfbc34972843baa12fc15389374404","2018-03-29 19:57:50",NULL,"0"
"2109f7ea46f24034847e3289b9955dc9","c9f25b457dde4119b85ed96eef7e74d2","2014.7新西兰11人；2015.7新西兰13人；2016.7新西兰11人；2017.7 新西兰11人		
","f6cfbc34972843baa12fc15389374404","2018-04-16 11:24:17","f6cfbc34972843baa12fc15389374404","2018-04-16 11:24:17",NULL,"0"
